school,subject,course,ID,"Disciplinary
Belonging.Score.pre","Disciplinary
Belonging.Score.Range.pre","Disciplinary
Belonging.Score.SD.pre",Community_1.pre,Community_2.pre,Community_3.pre,"Disciplinary
Belonging.Score.post","Disciplinary
Belonging.Score.Range.post","Disciplinary
Belonging.Score.SD.post",Community_1.post,Community_2.post,Community_3.post,"Disciplinary
Belonging.Score.diff",Self-Efficacy.Score.pre,Self-Efficacy.Score.Range.pre,Self-Efficacy.Score.SD.pre,Efficacy_1.pre,Efficacy_2.pre,Efficacy_3.pre,Efficacy_4.pre,Efficacy_5.pre,Self-Efficacy.Score.post,Self-Efficacy.Score.Range.post,Self-Efficacy.Score.SD.post,Efficacy_1.post,Efficacy_2.post,Efficacy_3.post,Efficacy_4.post,Efficacy_5.post,Self-Efficacy.Score.diff,"Social
Belonging.Score.mid","Social
Belonging.Score.Range.mid","Social
Belonging.Score.SD.mid",SocialBelongingMid_1.mid,SocialBelongingMid_2.mid,SocialBelongingMid_3.mid,SocialBelongingMid_4.mid,SocialBelongingMid_5.mid,SocialBelongingMid_6.mid,SocialBelongingMid_7.mid,SocialBelongingMid_8.mid,SocialBelongingMid_9.mid,SocialBelongingMid_10.mid,"Course
Climate.Score.mid","Course
Climate.Score.Range.mid","Course
Climate.Score.SD.mid",Climate1Mid_1.mid,Climate1Mid_2.mid,Climate1Mid_3.mid,Climate1Mid_4.mid,Climate1Mid_5.mid,Climate1Mid_6.mid,Climate1Mid_7.mid,Climate1Mid_8.mid,Climate1Mid_9.mid,Climate2Mid_1.mid,Climate2Mid_2.mid,Climate2Mid_3.mid,Climate2Mid_4.mid,Climate2Mid_5.mid,Climate2Mid_6.mid,Climate2Mid_7.mid,Climate2Mid_8.mid,Climate2Mid_9.mid,Climate3Mid_1.mid,Climate3Mid_2.mid,Climate3Mid_3.mid,Climate3Mid_4.mid,Climate3Mid_5.mid,Climate3Mid_6.mid,Climate3Mid_7.mid,Climate3Mid_8.mid,Major,Major_9_TEXT,CourseInfluMaj_1,DiscPicture.pre,DiscPicture.post,survey,BarriersClosed1_1,BarriersClosed1_2,BarriersClosed1_3,BarriersClosed1_4,BarriersClosed1_5,BarriersClosed1_6,BarriersClosed2_7,BarriersClosed2_8,BarriersClosed2_9,BarriersClosed2_10,BarriersClosed2_11,BarriersClosed2_12,IndigenousIdentity,TwoSpirit,GeographicOrigin,RaceIdentity,RaceIdentity_10_TEXT,Racialization,ParentEducation,GenderIdentity,GenderIdentity_5_TEXT,TransIdentity,TransIdentity_4_TEXT,SexualIdentity,SexualIdentity_7_TEXT,LanguagesSchool,LanguagesSchool_18_TEXT,LanguagesHome,LanguagesHome_18_TEXT,WhenCanada,DisabilitySpecific,DisabilitySpecific_9_TEXT,DisabilityImpacts1,DisabilityImpacts1_6_TEXT,DisabilityImpacts2,DisabilityImpacts2_13_TEXT,PaidWork_5,Enrichment_1,Commuting_1,PersonalCommitments_1,NonExam,TermExam,FinalExam,TotalGrade,WeightedExam,Other,section
TRU,Chemistry,CHEM 1510,60b9d2ad8c416dd7,3.6666666666666665,1,0.5773502691896258,3,4,4,NA,NA,NA,NA,NA,NA,NA,5.2,1,0.44721359549995787,5,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,4,1.577621275493231,6,2,6,2,6,5,4,5,6,4,5.884615384615385,5,1.1428708790383304,6,6,7,7,7,7,6,5,6,6,6,7,6,5,6,6,7,5,6,7,4,6,5,7,2,5,NA,NA,NA,"Anyone who likes Chemistry, and has a logical way of problem solving.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Woman,NA,No,NA,Heterosexual/Straight,NA,English,NA,English,NA,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,0,15,6,0,61.1551724137931,49,53.43511450381679,62.08895674300254,52.0324427480916,66.66666666666666,01
TRU,Chemistry,CHEM 1510,62e64e0fb39a6f43,4.333333333333333,1,0.5773502691896258,4,5,4,4.666666666666667,1,0.5773502691896258,4,5,5,0.3333333333333339,6.8,1,0.44721359549995787,6,7,7,7,7,5.8,1,0.44721359549995787,5,6,6,6,6,-1,3,3,0.816496580927726,4,1,3,3,3,3,4,3,3,3,5.8076923076923075,3,0.9389027966400256,6,6,7,6,6,6,6,7,7,6,4,5,6,6,4,7,6,7,6,6,5,4,5,7,5,5,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology),chemistry",NA,0,"Someone who frequently works with chemicals and chemical reactions, such as a chemical engineer or other chemist.","Chemical engineer, chem instructor/prof/teacher, chemical researcher (ie ""chemist"")",3,6,6,6,2,1,5,6,0,3,6,5,5,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,At least one of my parents/guardians has completed a university degree,Not listed. Please specify (optional):,unsure,Prefer not to answer,NA,Questioning/Unsure,NA,"English,German",NA,German,NA,Kindergarten or earlier,"Neurological condition (e.g., learning disability, autism spectrum disorder, traumatic brain injury, attention deficit / hyperactivity disorder, etc.)",NA,"How included I feel in a class,Other impact(s). Please specify (optional):","Occasional overstimulation, difficulty reading ""social signals"" and thus understanding social interactions as they occur","Emotional, mental, or psychological health/wellbeing,Other, please specify (optional):","When uninterested, or overstimulated, concentration and learning can be worsened; when interested, hyperfixation can occur, and learning may boost",0,1,12,0,79.1551724137931,68,82.44274809160305,84.01496183206106,77.1119592875318,100,01
TRU,Chemistry,CHEM 1510,6537bbdefa319fba,NA,NA,NA,NA,NA,NA,3.3333333333333335,2,1.1547005383792515,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,4,1.51657508881031,3,7,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology)",NA,0,NA,People who are thriving in chemistry subject,3,9,4,10,4,6,6,6,5,6,4,4,10,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,I am not certain,I am not certain,Woman,NA,No,NA,Heterosexual/Straight,NA,"English,Hindi,Korean",NA,Not listed. Please specify (optional):,Nepali,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,31,14,11,15,51.12068965517241,56.99999999999999,57.25190839694656,61.77150127226463,57.62404580152671,33.33333333333333,01
TRU,Chemistry,CHEM 1510,6c22abb11264c6d3,6.333333333333333,1,0.5773502691896258,6,6,7,5.333333333333333,2,1.1547005383792517,4,6,6,-1,6,0,0,6,6,6,6,6,5.4,2,0.8944271909999159,6,6,4,5,6,-0.5999999999999996,1.5,1,0.5270462766947299,1,2,2,1,1,1,1,2,2,2,3.8461538461538463,5,1.8263035386771325,2,4,2,6,5,6,4,1,6,3,2,6,6,5,6,2,3,6,2,4,2,1,5,3,6,2,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology),chemistry,physics and astronomy,undecided",NA,0,analytical,Individuals dealing with chemicals.,3,7,8,7,5,0,3,4,0,6,3,2,7,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,I am not certain,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,"English,French,Hindi,Punjabi",NA,Punjabi,NA,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,10,5,10,10,50.60344827586207,35,36.6412213740458,49.67442748091603,36.26272264631043,100,01
TRU,Chemistry,CHEM 1510,708917756d39472d,4.666666666666667,3,1.5275252316519465,5,3,6,NA,NA,NA,NA,NA,NA,NA,5,2,0.7071067811865476,5,6,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,4,1.5670212364724212,7,6,7,7,7,6,3,6,5,3,5.653846153846154,6,1.3839742105200574,6,5,1,4,6,7,5,7,4,7,6,4,6,7,7,6,4,6,6,6,7,6,7,6,5,6,NA,NA,NA,My instructors who enthusiastically share their love for the subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"Latino (examples: Latin American, Hispanic descent),White (examples: European descent including German, Scottish, etc.)",NA,I am not certain,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Bisexual,NA,"English,French,Spanish",NA,English,NA,Kindergarten or earlier,Other. Please specify (optional):,Dyslexia,My accessibility and support need(s) at school,NA,"Concentrating, learning, and/or remembering,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.)",NA,NA,15,7,NA,74.39655172413792,73,119.54198473282443,96.15636132315522,101.14567430025446,66.66666666666666,01
TRU,Chemistry,CHEM 1510,72edc4d6cb586455,4,0,0,4,4,4,5,0,0,5,5,5,1,5,2,0.7071067811865476,4,5,6,5,5,5.2,2,0.8366600265340756,4,6,6,5,5,0.20000000000000018,4.8,3,1.1352924243950935,6,5,6,4,5,5,3,6,5,3,6.576923076923077,5,1.0265700920278917,7,6,7,7,7,7,7,7,6,7,6,6,7,7,7,7,2,7,7,6,7,7,7,7,6,7,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology),chemistry",NA,1,"Chemist, people who enjoy or want to presume Chem",Anyone who is in the field or has studied chemistry,3,5,0,5,6,0,2,3,6,1,2,1,4,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,"Bisexual,Lesbian",NA,English,NA,English,NA,Kindergarten or earlier,"Chronic health condition (e.g., Crohn’s, HIV, etc.),Mental health condition (e.g., depression, anxiety, etc.)",NA,My accessibility and support need(s) at school,NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Pain",NA,0,7,1,2,59.46551724137932,61,62.59541984732825,67.64839694656489,62.45229007633587,100,01
TRU,Chemistry,CHEM 1510,780a86bf24a0577c,2,3,1.7320508075688772,1,4,1,3.3333333333333335,3,1.5275252316519465,3,2,5,1.3333333333333335,5.4,2,0.8944271909999157,5,7,5,5,5,6,2,0.7071067811865476,6,6,5,6,7,0.5999999999999996,1.3,3,0.9486832980505139,1,1,1,1,1,1,4,1,1,1,6.769230769230769,6,1.1766968108291043,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,physics and astronomy,NA,0,A scientist that develops new products.,A extremely intelligent and dedicated person,3,9,6,9,8,2,6,2,6,8,1,7,2,No,NA,NA,"Latino (examples: Latin American, Hispanic descent)",NA,No,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,"English,Spanish",NA,Spanish,NA,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,12,0,0,5,71.5,75,74.04580152671755,79.13603053435115,75.06043256997455,100,01
TRU,Chemistry,CHEM 1510,7c6099483091bd29,NA,NA,NA,NA,NA,NA,4,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,1,0.44721359549995787,5,6,6,6,6,NA,4.9,5,1.7288403306519922,5,7,7,7,3,2,4,4,5,5,6.076923076923077,5,1.262476199318686,7,6,6,6,7,7,4,7,7,7,7,4,7,7,6,7,2,7,6,6,6,6,6,6,4,7,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology)",NA,0,NA,"Being really into science and research, with ability to do experiments based on chemicals and other things.",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"Latino (examples: Latin American, Hispanic descent)",NA,No,At least one of my parents/guardians has completed a university degree,Man,NA,No,NA,Heterosexual/Straight,NA,"English,Spanish",NA,Spanish,NA,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,10,15,NA,NA,60.3448275862069,65,70.99236641221374,72,69.08715012722647,66.66666666666666,02
TRU,Chemistry,CHEM 1510,7c637f704e58e479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,3,0.9486832980505139,1,1,1,1,1,1,4,1,1,1,6.115384615384615,3,0.9930527912220207,5,5,7,7,5,7,7,7,6,6,4,5,7,7,6,7,6,7,7,7,6,6,4,6,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,Prefer not to answer,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Man,NA,No,NA,Heterosexual/Straight,NA,"English,Hindi,Punjabi",NA,Hindi,NA,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,20,4,15,2,79.1551724137931,94,93.89312977099237,92.91842875318066,94.72010178117048,33.33333333333333,01
TRU,Chemistry,CHEM 1510,7f89eeb8801aae17,5,6,3.4641016151377544,7,1,7,6.666666666666667,1,0.5773502691896258,7,7,6,1.666666666666667,6.8,1,0.44721359549995787,7,6,7,7,7,7,0,0,7,7,7,7,7,0.20000000000000018,4.5,4,1.9578900207451218,6,6,6,6,6,6,2,3,2,2,5.923076923076923,6,1.0553891006856921,6,6,6,6,6,1,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology),chemistry,environmental sciences and/or conservation,interdisciplinary science program (e.g. natural sciences, combined major in science, etc.),undecided",NA,-3,Biochemist,Lab technician,3,10,0,10,5,10,2,7,10,10,0,0,10,No,NA,NA,"Black (examples: African, Afro-Caribbean, African-Canadian descent)",NA,No,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,"English,Not listed. Please specify (optional):",NA,"English,Not listed. Please specify (optional):",NA,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,18,5,35,19,57.05172413793104,59,44.274809160305345,57.83618320610687,50.77926208651399,100,01
TRU,Chemistry,CHEM 1510,82526fc41f643f74,5.333333333333333,1,0.5773502691896258,5,5,6,NA,NA,NA,NA,NA,NA,NA,6.2,1,0.44721359549995793,6,6,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1.1547005383792515,3,1,1,1,3,1,4,3,2,1,5.8076923076923075,4,1.2006408545183116,5,5,5,7,5,7,5,7,5,6,6,6,7,5,7,7,7,7,7,4,4,7,5,7,3,5,NA,NA,NA,Scientists working with chemicals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,No,I am not certain,Woman,NA,No,NA,Heterosexual/Straight,NA,"English,Not listed. Please specify (optional):",Sinhala,Not listed. Please specify (optional):,Sinhala,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,0,3,10,0,73.36206896551724,80,75.57251908396947,82.04204834605598,78.04707379134861,66.66666666666666,01
TRU,Chemistry,CHEM 1510,82ffa549f01c8225,3.3333333333333335,2,1.1547005383792515,4,2,4,4,0,0,4,4,4,0.6666666666666665,5.6,3,1.1401754250991378,5,7,6,4,6,4.8,3,1.3038404810405297,3,5,6,4,6,-0.7999999999999998,5.4,5,1.3498971154211057,7,5,6,6,5,2,6,5,6,6,5.538461538461538,5,0.9891721480417542,6,5,7,6,6,5,5,6,6,6,6,6,6,6,6,6,4,6,5,5,5,2,5,7,5,6,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology)",NA,1,An intelligent person passionate about chemistry,A smart person working in stem,3,0,0,0,0,0,4,0,2,0,1,0,9,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Bisexual,NA,"English,French",NA,English,NA,Kindergarten or earlier,"Neurological condition (e.g., learning disability, autism spectrum disorder, traumatic brain injury, attention deficit / hyperactivity disorder, etc.)",NA,Other impact(s). Please specify (optional):,Long classes are extremely difficult,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.)",NA,0,9,6,3,66.3448275862069,71,41.221374045801525,63.157480916030536,53.97264631043257,100,01
TRU,Chemistry,CHEM 1510,86cd79778569a2cb,4,4,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,3.8,2,0.8366600265340756,3,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A focused and dedicated academic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Man,NA,No,NA,Heterosexual/Straight,NA,English,NA,English,NA,Kindergarten or earlier,"Neurological condition (e.g., learning disability, autism spectrum disorder, traumatic brain injury, attention deficit / hyperactivity disorder, etc.)",NA,"My accessibility and support need(s) at school,How included I feel in a class",NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.)",NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA
TRU,Chemistry,CHEM 1510,8cb08dbba0742038,NA,NA,NA,NA,NA,NA,5.666666666666667,1,0.5773502691896258,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,1,0.5477225575051662,5,6,6,5,6,NA,2.6,4,1.3498971154211057,6,4,2,2,2,2,2,2,2,2,5.653846153846154,2,0.6287961636211018,6,5,6,6,6,6,5,6,6,6,6,6,6,4,6,6,6,5,6,5,6,6,5,6,6,4,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology)",NA,2,NA,"Smart, hardworking students. Someone who has a lot of dedication and motivation to pursue a career in this field.",3,6,4,7,3,0,6,4,3,6,4,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.82758620689656,70,85.49618320610686,85.1,79.75190839694658,100,02
TRU,Chemistry,CHEM 1510,8f91412a83a88481,3,3,1.7320508075688772,2,5,2,NA,NA,NA,NA,NA,NA,NA,3.6,3,1.3416407864998738,3,6,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,3,0.9486832980505138,5,3,2,2,3,2,3,2,3,2,6.1923076923076925,5,1.0205579167977001,6,6,7,6,6,6,6,7,7,7,5,7,7,6,7,7,6,7,6,6,6,6,6,7,2,6,NA,NA,NA,"Very intelligent people who work hard but move very fast through material, making it hard for those of us with learning disabilities like ADHD.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,Indigenous from Canada,"Indigenous (examples: First Nations, Métis, Inuit descent),Not listed. Please specify (optional):",Nordic (Finnish),I am not certain,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Woman,NA,No,NA,"Bisexual,Queer",NA,"English,French",NA,English,NA,Kindergarten or earlier,"Blind/Visually impaired,Mental health condition (e.g., depression, anxiety, etc.),Neurological condition (e.g., learning disability, autism spectrum disorder, traumatic brain injury, attention deficit / hyperactivity disorder, etc.)",NA,"My accessibility and support need(s) at school,How included I feel in a class",NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.),Seeing",NA,0,5,1,3,61.206896551724135,64,83.96946564885496,78.3,76.34860050890585,66.66666666666666,02
TRU,Chemistry,CHEM 1510,95d1b09de45b3fe7,3.6666666666666665,1,0.5773502691896258,4,3,4,5.333333333333333,1,0.5773502691896258,5,5,6,1.6666666666666665,5.2,1,0.44721359549995793,5,5,5,5,6,5.2,1,0.44721359549995787,5,6,5,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology)",NA,0,Hardworking people,Super smart individuals who are passionate about chemistry,3,9,0,10,6,10,2,5,5,7,1,5,0,No,NA,NA,"Black (examples: African, Afro-Caribbean, African-Canadian descent)",NA,No,At least one of my parents/guardians has completed a university degree,Man,NA,No,NA,Heterosexual/Straight,NA,English,NA,English,NA,University or equivalent,"Other. Please specify (optional):,I don't have a disability or ongoing medical condition",speech impairment,NA,NA,NA,NA,30,20,7,10,60.43103448275862,64,70.99236641221374,72.6,68.6704834605598,100,02
TRU,Chemistry,CHEM 1510,97683702303409e4,NA,NA,NA,NA,NA,NA,2,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,1,0.44721359549995793,4,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,undecided,NA,0,NA,people who are chemistry or biochemistry major,3,8,5,5,5,8,1,2,8,3,5,2,2,No,NA,NA,"Black (examples: African, Afro-Caribbean, African-Canadian descent)",NA,Yes,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Prefer not to answer,NA,"English,French,Not listed. Please specify (optional):",my african language,English,NA,University or equivalent,Prefer not to answer,NA,NA,NA,NA,NA,20,5,27,5,46.706896551724135,57.99999999999999,50.38167938931297,58.6,53.97582697201017,33.33333333333333,02
TRU,Chemistry,CHEM 1510,9efb0cb9cf37d40a,3.3333333333333335,4,2.3094010767585034,2,6,2,3.6666666666666665,6,3.055050463303893,1,7,3,0.33333333333333304,5.8,3,1.3038404810405297,5,7,7,4,6,3.6,1,0.5477225575051661,4,4,4,3,3,-2.1999999999999997,6.1,6,1.9119507199599983,7,7,7,6,7,7,1,7,5,7,6.076923076923077,6,1.5472059183722617,6,6,7,7,6,2,6,7,6,6,5,7,7,6,6,7,1,7,7,7,7,4,7,7,7,7,environmental sciences and/or conservation,NA,0,Someone who wants to work in chemistry and only work with chem people,People into chemistry,3,3,5,2,6,0,6,2,8,2,2,1,7,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent),White (examples: European descent including German, Scottish, etc.)",NA,Yes,At least one of my parents/guardians has completed a university degree,Man,NA,No,NA,Heterosexual/Straight,NA,"English,Punjabi",NA,"English,Punjabi",NA,Grade 1,"Neurological condition (e.g., learning disability, autism spectrum disorder, traumatic brain injury, attention deficit / hyperactivity disorder, etc.)",NA,My accessibility and support need(s) at school,NA,"Concentrating, learning, and/or remembering,Energy and fatigue",NA,30,5,1,10,64.82758620689656,60,50.38167938931297,66.2,54.8091603053435,100,02
TRU,Chemistry,CHEM 1510,9f864ae12bac8123,NA,NA,NA,NA,NA,NA,5.666666666666667,1,0.5773502691896258,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.77586206896552,59,59.541984732824424,67,59.81234096692113,33.33333333333333,02
TRU,Chemistry,CHEM 1510,9fcb08af3cc17edd,6.333333333333333,1,0.5773502691896258,6,7,6,NA,NA,NA,NA,NA,NA,NA,6,0,0,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,4,1.4944341180973264,6,6,6,5,2,5,5,3,6,3,6.346153846153846,6,1.3547636751052248,7,7,7,6,7,7,7,6,6,7,7,7,7,7,7,6,1,7,7,7,7,5,4,5,7,7,NA,NA,NA,"The type of person I picture when i think of chemistry community is a very passionate, science enthusiast, and knowledgeable type of person.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"Southeast Asian (examples: Filipino, Vietnamese, Cambodian, Thai, Indonesian descent)",NA,No,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,"English,Filipino / Tagalog",NA,"English,Filipino / Tagalog",NA,University or equivalent,Prefer not to answer,NA,NA,NA,NA,NA,20,10,14,41,76.87931034482759,93,80.91603053435115,88.8,86.62531806615777,66.66666666666666,02
TRU,Chemistry,CHEM 1510,a0123f68854c7fa4,6.666666666666667,1,0.5773502691896258,6,7,7,NA,NA,NA,NA,NA,NA,NA,6.2,2,0.8366600265340756,5,6,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,6,1.888562063228706,6,4,6,4,5,5,3,7,1,2,6.3076923076923075,6,1.954875561650527,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,1,7,7,7,7,NA,NA,NA,Someone whose interested in studying natural phenomena.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,I am not certain,Woman,NA,No,NA,"Bisexual,Heterosexual/Straight",NA,"English,Spanish",NA,English,NA,Kindergarten or earlier,"Mental health condition (e.g., depression, anxiety, etc.),Physical disability,Other. Please specify (optional):",NA,"How people treat me at school,My accessibility and support need(s) at school,How included I feel in a class",NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Pain,Other, please specify (optional):","sitting, note taking,",20,10,6,3,57.27586206896551,56.00000000000001,47.32824427480916,60.15988549618321,51.335877862595424,100,01
